Source.Name,Datetime,Tweet Id,Text,Username
covid_airlines.csv,02-05-20 2:51,1.25636E+18,@goibibo @arvindsahu88 @arvindsahu88 once confirm from airlines as well.. Goibibo never raise req to airline but give this update.. Since 7 weeks its the case with me.. Goibibo is making covid 19 as a reason to make money. Taking advantage of such situation as well https://t.co/S9enx39UNl,vasupr16
covid_airlines.csv,02-05-20 2:51,1.25636E+18,Wow!! In Dubai they’re giving you a 10 minute blood test before boarding an airplane #Dubai #airlines #COVID__19,Diegoinphilly
covid_airlines.csv,02-05-20 2:50,1.25636E+18,United Airlines: Airlines - Refund all ticket costs due to COVID-19 - Sign the Petition! https://t.co/AF2DbydTts via @Change,Cowboy91175
covid_airlines.csv,03-05-20 3:58,1.25673E+18,Warren Buffett says he sold all his airline stocks because of Covid-19 https://t.co/ICCsskduZ6,JayTeeExcel
covid_airlines.csv,03-05-20 3:58,1.25673E+18,. @CathieDWood the airline industry will take years to recover but the desire to get out post covid and travel around the country will rise dramatically. This will result in a huge increase in @Tesla autonomous vehicles when foundational rewrite is complete in 12/2020 @elonmusk,sagardeo
covid_airlines.csv,03-05-20 3:53,1.25673E+18,Coronavirus: Airlines parking planes at smaller airports to save on storage costs during COVID-19 pandemic https://t.co/GxFk0NttS4,SkyNews
covid_airlines.csv,03-05-20 3:48,1.25673E+18,Airlines parking planes at smaller airports to save on storage costs during COVID-19 pandemic: https://t.co/iIQ6idaiGW - https://t.co/mY8r6446oy,chorleychicken
covid_airlines.csv,03-05-20 3:47,1.25673E+18,Airlines parking planes at smaller airports to save on storage costs during COVID-19 pandemic https://t.co/N3wCexk3Du https://t.co/a9ZUCxnYam,Simplenewsuk
covid_airlines.csv,03-05-20 3:47,1.25673E+18,NATIONAL NEWS: Coronavirus: Airlines parking planes at smaller airports to save on storage costs during COVID-19 pandemic https://t.co/IxL1ABuORz,GHRYork
covid_airlines.csv,03-05-20 3:47,1.25673E+18,UK News - Coronavirus: Airlines parking planes at smaller airports to save on storage costs during COVID-19 pandemic https://t.co/jcmS1UnNF6,GHRSurrey
covid_airlines.csv,03-05-20 3:46,1.25673E+18,NEWS:  Coronavirus: Airlines parking planes at smaller airports to save on storage costs during COVID-19 pandemic https://t.co/iOp6mIy1UZ,GHRYorksCoast
covid_airlines.csv,03-05-20 3:45,1.25673E+18,Airlines parking planes at smaller airports to save on storage costs during COVID-19 pandemic https://t.co/G0LhO7ECCj https://t.co/3SxiXQ6fYn,winthingsuk
covid_airlines.csv,03-05-20 3:45,1.25673E+18,Airlines parking planes at smaller airports to save on storage costs during COVID-19 pandemic https://t.co/46SqFZmfqf | @SkyNews https://t.co/KRkkenUbp6,MrDJones
covid_airlines.csv,03-05-20 3:41,1.25673E+18,Warren Buffett says he sold all his airline stocks because of Covid-19... (https://t.co/33d0tfShwv),WhatMoney1
covid_airlines.csv,03-05-20 3:40,1.25673E+18,Warren Buffett says Berkshire sold all its airline stocks because of Covid-19 from @CNBC  https://t.co/7svnb830V8,Shinracapital
covid_airlines.csv,03-05-20 3:40,1.25673E+18,https://t.co/TlstvdVGML: 'Airlines parking planes at smaller airports to save on storage costs during COVID-19 pandemic ' https://t.co/N0sSAT0L7r,FightTheCovid
covid_airlines.csv,03-05-20 3:39,1.25673E+18,@CNBC The airline industry is not taking seriously the spread of the virus by only mandating masks to be worn during flight. Airline should have already been disinfecting the aircraft before the virus. I wont fly unless airlines test for covid before flight.@AmericanAir @Delta @united,SWINGTRADER25
covid_airlines.csv,03-05-20 3:39,1.25673E+18,Airlines parking planes at smaller airports to save on storage costs during COVID-19 pandemic https://t.co/GTW9Q5bQj2,SkyNewsBiz
covid_airlines.csv,03-05-20 3:38,1.25673E+18,Ground proximity warning: Buffett says Berkshire sold its airline stocks because Covid-19 crisis... https://t.co/HChmkL8TY4,jpicerno
covid_airlines.csv,04-05-20 3:55,1.2571E+18,Air Asia Airlines: I hope Air Asia will refund all ticket money due covid-19 - Sign the Petition! https://t.co/UWILshUNm4 via @Change,Kimayu94
covid_airlines.csv,04-05-20 3:47,1.25709E+18,@TruthGundlach And it amazes me that these Billionaires with all the intel they can have didn’t see that Covid would spread past China in early Jan and February. He could have sold Airlines then instead of right in the bottom.,Hk28589909
covid_airlines.csv,04-05-20 3:30,1.25709E+18,"@realDonaldTrump It’s too bad all the DRs/nurses/1st responders working 24x7 risking their lives to save others &amp; morticians holding virtual funerals, all still in need of PPE (but hey, airlines have masks!) won’t be able to watch Fox today.  We see you didn’t work on COVID-19! No surprise! Loser https://t.co/vmU4PdNLNN",KathrynCAgirl
covid_airlines.csv,04-05-20 3:27,1.25709E+18,Airlines NEVER give refunds. A group has started class action against Air Canada because of COVID-19. https://t.co/cKUhTGVd9Z,chimara2627
covid_airlines.csv,04-05-20 3:24,1.25709E+18,"We are forced to behavior changes because businesses like airlines, restaurants, and travel industry are forced to change in order to stay in business due to the new laws. When covid 19 is over, and the big question is when.. consumer demand is not a problem. $tsla $dal $luv $ba",heybrybry
covid_airlines.csv,04-05-20 3:13,1.25709E+18,"Coronavirus: Airlines parking planes at smaller airports to save on storage costs during COVID-19 pandemic
https://t.co/g7FgCDR0eM https://t.co/yAm60jBTR5",housely
covid_airlines.csv,04-05-20 2:56,1.25708E+18,"The Airlines Requiring Passengers to Wear In-Flight COVID-19 Face Masks, Including Delta and American Airlines - Newsweek https://t.co/MNbdh0N2ce https://t.co/MEpV2j9iWG",AirTransportNew
covid_airlines.csv,04-05-20 2:51,1.25708E+18,"Southwest Airlines CEO Encourages People To Fly During COVID-19 Pandemic, https://t.co/wcbU0TEAPI",ukhhtalk
covid_airlines.csv,04-05-20 2:43,1.25708E+18,"Southwest Airlines CEO Encourages People To Fly During COVID-19 Pandemic

#ceo #coronavirus #covid-19 #garykelly #news #planes #politics #so...
https://t.co/0GgAllwuqb",trapholizaynews
covid_airlines.csv,04-05-20 2:43,1.25708E+18,"5 things I am not spending money on due to the covid-19 virus:

Bags
External smartphone batteries
Gasoline
Starbucks
Airline tickets",thinkbip
covid_airlines.csv,04-05-20 2:39,1.25708E+18,Warren Buffett says Berkshire sold all its airline stocks because of Covid-19 from @CNBC  https://t.co/AbOf8avLeB,jazzmanahn
covid_airlines.csv,04-05-20 2:38,1.25708E+18,"Southwest Airlines CEO Encourages People To Fly During COVID-19 Pandemic, https://t.co/Sc6Mt4W1yT",urbanhotness
covid_airlines.csv,04-05-20 2:31,1.25708E+18,"Warren Buffett dumps US airline stocks, saying 'world has changed' after Covid-19

https://t.co/8dGPAb42CM",deesbarbara
covid_airlines.csv,04-05-20 2:26,1.25707E+18,"British Airways aka IAG for 4/05/2020 - https://t.co/q0oQxnTrnC - #Germany #Brent  The ""Worlds Favourite Airline"" lived up to its (once deserved) slogan, helping bring Covid-19 to the entire world. It's difficult to avoid speculating on the future for the airline industry as m... https://t.co/SJdcgq3bBa",TrendsTargets
covid_airlines.csv,04-05-20 2:25,1.25707E+18,"COVID-ALERT: Southwest Airlines CEO claims it’s safe to fly despite
coronavirus pandemic - Global Pandemic News | #Coronavirus #COVID19 - https://t.co/pNk2NW1NP2 https://t.co/mydBNhhSwF",GlobalPandemics
covid_airlines.csv,04-05-20 2:24,1.25707E+18,"@RBReich Friday, April 3, 2020 WASHINGTON – The U.S. Department of Transportation today issued an Enforcement Notice
clarifying, in the context of the 2019 (COVID-19) public health emergency,that U.S. airlines remain obligated to provide a prompt refund to for flights cancelled by airline",al_barwick
covid_airlines.csv,05-05-20 3:59,1.25746E+18,"Join us for the third installment of the CAPA Masterclass series as we explore the global aviation industry that will emerge from the COVID-19 crisis, with an in-depth look into the European market - LCCs and full-service airlines.  https://t.co/oUMJ88vAh5",ATWOnline
covid_airlines.csv,05-05-20 3:53,1.25746E+18,"I hope that, after COVID, airlines will be required to pay taxes on the fuel they use. It’s time that ridiculous free ride ends.",MastaBaba
covid_airlines.csv,05-05-20 3:52,1.25746E+18,"@BeijingPalmer @jorge_guajardo $50 airline COVID-surcharges for testing, PPE, etc. And undoubtedly it will still appear on our airfare 10 years after there's a vaccine...",joemosch
covid_airlines.csv,05-05-20 3:48,1.25746E+18,"Be careful, don’t buy with @kiwicom247 agency #kiwiscam they take advantage of #COVID__19 the #airlines refund the money and #kiwicom take it and only refunds 10EUR @Ryanair_ES @wizzair @emirates @British_Airways @KLM @FlyEthiopian_ES #Czech_Republic #republicacheca #Europe",ivagomu
covid_airlines.csv,05-05-20 3:47,1.25746E+18,It might help if airlines and hotels did temperature checks on travelers or had them show a recent negative COVID-19 test result and allowed anyone who's sick to reschedule without charging fees https://t.co/PkgJTR0r0H,ReporterClaudia
covid_airlines.csv,05-05-20 3:39,1.25745E+18,United Airlines: Airlines - Refund all ticket costs due to COVID-19 - Sign the Petition! https://t.co/Izlu1FGcwL via @Change,1AG87
covid_airlines.csv,05-05-20 3:35,1.25745E+18,"This funding will ensure critical medical cargo, including COVID-19 tests, continues to be sent to and from the territory. Airlines have been deeply impacted by this pandemic and we are glad to provide some support at this time. #Yukon https://t.co/dbRnpNwREc",yukonrpmostyn
covid_airlines.csv,05-05-20 3:33,1.25745E+18,"@CDCgov It very sad that you are trying to find a scape goat for your poor decision making with COVID-19.  Blaming the cruise line is very sad, WHY ARE YOU NOT BLAMING THE AIRLINES...RIDICULOUS",UnityMakesChang
covid_airlines.csv,05-05-20 3:28,1.25745E+18,"@TheEconomist
For all those unnecessary massive airlines overly staffed and endlessly placing orders for planes, COVID-19 comes as a change catalyst.

Don’t let a 'good' crisis go to waste
 ~
#aviation https://t.co/oAg8KDlpiY",vigmukesh
covid_airlines.csv,05-05-20 3:03,1.25745E+18,"@I_Li_Li_I @CNBCnow But the travel industry as a whole is suffering following the COVID-19 pandemic, just look at the airline industry.",smurph25
covid_airlines.csv,05-05-20 3:00,1.25744E+18,Our Mariesa Coughanour shares how two clients (an airline &amp; biopharmaceutical firm) successfully turned to intelligent #automation to tackle challenges resulting from COVID-19. #AI #lifesciences #travel https://t.co/yuH95eMon0,sashamac20
covid_airlines.csv,05-05-20 2:55,1.25744E+18,"#Spirit_Airlines should be sued and sanctioned for exposing passengers to #COVID_19 whose violence on #CDC_Guideline is ironically exposed by a violence erupted in the cabin.
https://t.co/D3uEHR06GF",HussainKiflu
covid_airlines.csv,05-05-20 2:50,1.25744E+18,"@CBCAlerts What about the people that have lost their money to @AirCanada  and other airlines because of the cancellations due to covid? Instead of refunding us our money, they have given us credit that expires in December 2020! Basically #stealing people’s money with no covid end in sight!",TylerPitton
covid_airlines.csv,05-05-20 2:37,1.25744E+18,"@aliyusk Yes, what I said referred to international flights as reported by CNN. Airlines say if they eliminate the middle seats for social distancing purposes, then the flight tickets will cost anything between 50%-100% more than they did pre-covid-19. The shield could work for Naija.",Baltexxx
covid_airlines.csv,05-05-20 2:36,1.25744E+18,6/7 The in-person trade shows will get a huge hit after COVID-19: 75 percent indicating that they are unlikely to attend an in-person conference or trade show in 2020! This will also have a continued impact on hotels and airlines. Las Vegas will be a different city.,marcvanderchijs
covid_airlines.csv,05-05-20 2:35,1.25744E+18,"@patribotics @starree @GrinningNumpty @LouiseMensch @DeMelaatse @LonepineRjr @abeaube @itssuzann @jlewis237 @DanBalitewicz @thespybrief @Imwastntym @Dave_Ca99 @ddp @MargaretHardwi5 @MBTrumpwatcher @karolcummins @AirKingJ @weatherdak @JarBomb @risemeccanica @MadameButtons @JP7916 @JamesFourM @stumpwiz All my friends... every single person in my UPT class... are gone to Guard or Reserves

Almost all of them are airlines.

They are all top notch.  Scared about covid for their employment.

I went into leadership, cyber, command, and some flying roles.  Adventure continues ma’am",LFredenhall
covid_airlines.csv,06-05-20 3:57,1.25782E+18,"Airline short sellers have had a huge year in 2020. Airline stocks have crashed and burned in the wake of the coronavirus (COVID-19) travel shutdowns, and news that Warren Buffett completely exited his airline positions has now boosted airline shorts’ https://t.co/QNFm1IA8pW",stocksharks_
covid_airlines.csv,06-05-20 3:56,1.25782E+18,I'd love to see a data set on Covid and airline travel ✈️📈,AdamGoyer
covid_airlines.csv,06-05-20 3:41,1.25782E+18,"Remember when TRUDEAU paid every Iranian shutdown $25k?

Remember when TRUDEAU allowed Hundreds of Iranians to fly into Canada with Covid?

Well...

Iran has still not turned over flight recorders from Ukraine International Airlines Flight 752
 https://t.co/r2P5sY1m5Z",schtev69
covid_airlines.csv,06-05-20 3:37,1.25782E+18,"As the Covid-19 spreads around the world, several airlines, including Air France, have decided to introduce the mandatory wearing of protective masks for travelers and crew alike.",Bachedaoudoutl1
covid_airlines.csv,06-05-20 3:37,1.25782E+18,"Singapore Airlines now has a total of 18 reported cases of COVID-19 infection

https://t.co/ZPH5w3ojS3",techamuna
covid_airlines.csv,06-05-20 3:34,1.25782E+18,"@watdehel keep you informed that due to several travel restrictions and district lockdowns imposed by the government to control the widespread of COVID-19, our airline partners are receiving an unprecedented volume of cancellation and rescheduling requests. This is causing refunds to get",Yatra_Care
covid_airlines.csv,06-05-20 3:22,1.25781E+18,Airline to cut more than 3000 jobs as COVID-19 bites https://t.co/NPJs07yYW5 https://t.co/ubEJ3E4oG7,sadaquatraza
covid_airlines.csv,06-05-20 3:17,1.25781E+18,@AlexInAir any toughts how the Covid situation affects #boeing Max crisis? I guess they are happy that almost no one  can fly anyway. The “fixed” Max deliveries may never happen as the airlines go bust or cut down the fleet,Casietwit
covid_airlines.csv,06-05-20 3:12,1.25781E+18,"The U.S. is facing a record amount of borrowing amid the COVID-19 outbreak. Plus, cruise lines are coming under fire for their handling of business during the pandemic. And later, the airline industry is facing an unprecedented crisis.

https://t.co/daRX8kSZjn https://t.co/72sVMY1Dtm",PortableTVApp
covid_airlines.csv,06-05-20 2:59,1.25781E+18,"@lizziemeadows Kia ora, Lizzie 👋 With the help of our partner airlines, you may find a limited number of services available. You can find more about our current schedule on our dedicated COVID-19 information hub 👉 https://t.co/VQ9HAIh7QR ^SM",FlyAirNZ
covid_airlines.csv,06-05-20 2:57,1.25781E+18,"@AerLingus thanks for a terrible experience with treating your customers like garbage. Waiving change flight fees for only 330 days out is trash. Give people the choice of a voucher again. Covid isn’t going anywhere anytime soon. Other airlines have stepped up, time you do too!!",Beveroth
covid_airlines.csv,06-05-20 2:49,1.2578E+18,"A quick economic recovery from the COVID crisis is ""looking tougher and tougher, particularly in the airline business,"" says Crain’s reporter John Pletz on today's #CrainsDailyGist https://t.co/QSAMhbWSPH",CrainsChicago
covid_airlines.csv,06-05-20 2:46,1.2578E+18,"@ClarkeMicah There is an economic impact whatever the government decides as public behaviour will change with what we now know about COVID. Airlines, trains, tourism , pubs &amp; cafes, offices aren't going to run at anywhere near 100 % until this crisis is over. 
https://t.co/EhG25r09O5",DavidJo18187087
covid_airlines.csv,06-05-20 2:34,1.2578E+18,"COVID-19 has proven to be a tumultuous time for people worldwide. In their effort to keep people safe, certain airlines have instituted new policies...
Continue reading👇

https://t.co/s803ULd9Qm

#COVID19
#aviation #avgeek #airlines #coronavirus",Aviaforaviators
covid_airlines.csv,06-05-20 2:34,1.2578E+18,@netanyahu Investigation Implicates Iran Airlines in Spreading COVID-19 in Middle East https://t.co/Q5Mg7Z7CYX,ebscbwi
covid_airlines.csv,06-05-20 2:34,1.2578E+18,@StateDept Investigation Implicates Iran Airlines in Spreading COVID-19 in Middle East https://t.co/Q5Mg7Z7CYX,ebscbwi
covid_airlines.csv,07-05-20 3:58,1.25818E+18,"While stories are in the news about the difficulties airlines are facing because of the COVID-19 pandemic, airports, too, are feeling the impact. https://t.co/U8CzNNHjJx https://t.co/yVcwz8nNG0",WXOW
covid_airlines.csv,07-05-20 3:57,1.25818E+18,"‘What we're looking for the government is a loan, not a bailout, but a loan,” said Flair Airlines CEO Jim Scott about what support airlines need to get through the COVID-19 crisis. “We will pay the taxpayer back.” https://t.co/PBLt6cmEUW",PnPCBC
covid_airlines.csv,07-05-20 3:56,1.25818E+18,"@Ganeshm36751039 Kindly refer :- https://t.co/8zLW6eeBOy for updates on Airline waivers. We would like to keep you informed that due to several travel restrictions and district lockdowns imposed by the government to control the widespread of COVID-19, we are working",Yatra_Care
covid_airlines.csv,07-05-20 3:50,1.25818E+18,"@stoolpresidente Interesting take, one could argue that since Spirit is the cheapest ticket provider, demand is expected to rebound; however due to covid, one might also associate this with the lowest standards of cleanliness among airlines, causing the price to further decline",jeff_crisanti
covid_airlines.csv,07-05-20 3:41,1.25818E+18,"Airlines: 

We will issue you an airline credit if your flight was cancelled due to Covid-19. 

If your credit is less than the new flight cost, you have to pay the difference.
If your credit is greater than the new flight, you forfeit the remaining value.

What??",SkinnyFoxford
covid_airlines.csv,07-05-20 3:33,1.25818E+18,"@SomaliPM @M_Farmaajo @HassanAKhaire Criminal @M_Farmaajo doesn't care our people and his rule must end soon. Our true Covid-19 is @M_Farmaajo and Fahad Yasiin terrorist.
@WHOSom 
@Who_News 
@AbiyAhmedAli troops down civilians airlines and he doesn't care. How this criminal regime fight Covid-19? https://t.co/2jjl91b5TA",7Febgroup
covid_airlines.csv,07-05-20 3:31,1.25818E+18,"To @AirAsiaSupport and @Cleartrip (booked via @amazonIN) ,
My flight was cancelled by the airline due to covid-19 outbreak, and both of you aren't providing any help to get a refund, this is clearly not done. As a customer I am being told that I won't get any refund, though .... https://t.co/NsONX2C01l",TirthankarLaha
covid_airlines.csv,07-05-20 3:26,1.25818E+18,United Airlines: Airlines - Refund all ticket costs due to COVID-19 - Sign the Petition! https://t.co/n4fhchsdqH via @Change,sydbabyxoxoxo
covid_airlines.csv,07-05-20 3:20,1.25817E+18,@MattWalshBlog @ItsAnnMariePepe Why didn't the airline industry get ravaged with COVID? Plenty of contacts prior to travel ban.......,linuxhippie
covid_airlines.csv,07-05-20 3:18,1.25817E+18,@Jawar_Mohammed. @AbiyAhmedAli regime must withdraw his  mercenary troops out of  Somalia. Your troops down civilians airlines carrying medical supplies to Covid-19 patient in hospitals and you dream a peace for Ethiopia! NEVER EXPECT THAT TO HAPPEN!! GOD IS JUSTICE. https://t.co/xN1Rft5fm5,7Febgroup
covid_airlines.csv,07-05-20 3:11,1.25817E+18,"@5arwar Click on Yes cancel now to cancel it.
The convenience fee which you have paid at the time of booking is non refundable if airline process the full refund.
 Please note that due to Covid-19 pandemic and lock-down situation, the refunds will take up to 90 days to get (3/4)",happyeasygo
covid_airlines.csv,07-05-20 3:09,1.25817E+18,United Airlines: Airlines - Refund all ticket costs due to COVID-19 - Sign the Petition! https://t.co/0IfLx8bvHV via @Change,m3bnico
covid_airlines.csv,07-05-20 3:08,1.25817E+18,@itstravisworld Well for starters covid is hurting the airline industry so without planes airports can’t function at it’s max capacity so yes most definitely,keseanRichards4
covid_airlines.csv,07-05-20 3:02,1.25817E+18,"Airline stocks suffer broad selloff as American, Delta fall to new COVID-19 lows - MarketWatch https://t.co/ByyL6F3Th3 https://t.co/WuKXBUlrxT",AirTransportNew
covid_airlines.csv,07-05-20 2:51,1.25817E+18,"Warren Buffett dumps US airline stocks, saying 'world has changed' after Covid-19 https://t.co/ZHmig5vb1p",BlueVotr
covid_airlines.csv,07-05-20 2:51,1.25817E+18,"The problem I have with the Airline industry is even with Covid-19 travel is 95% down a round trip ticket from LAX to London in November is 600 dollars more than the same ticket this past March!
Why?",MikeKitts8
covid_airlines.csv,08-05-20 3:51,1.25855E+18,"1/Why is MSM still giving you the FALSE covid death numbers? Why are restaurants, airlines, and other businesses making customers wear masks NOW when last week's figure was so low (1,167 down from the peak of 13,134 three weeks prior)? https://t.co/REAouv0bIV",TammyB07
covid_airlines.csv,08-05-20 3:46,1.25854E+18,"International Flights Increase In June On Qatar Airways, Turkish Airlines And Korean As COVID-19 Outlook Improves https://t.co/fC3Tq7b4Nd",AsianAviation
covid_airlines.csv,08-05-20 3:40,1.25854E+18,@CNBC Recording and storing temperatures of airline passengers or hotel guests calls into question individual Privacy.  HIPAA guidelines must be updated to ensure a Covid patient does not become this centuries Leper and technology does not create virtual colonies of exclusion.,SecurityVal
covid_airlines.csv,08-05-20 3:38,1.25854E+18,"Complete madness - they’re only using two runways currently. Airlines are folding, staff being laid off... air pollution linked with worse outcomes for COVID sufferers, the Southeast being destroyed by roads, rail and air expansion. Utter insanity #ClimateEmergency #savetheplanet https://t.co/89ug0dtnjf",HollyTBurrows
covid_airlines.csv,08-05-20 3:29,1.25854E+18,"@tauhenare I don't want covid ridden Americans visiting us they have no ability to self isolate now or even wear masks, nah let's just keep ourselves safe and anyway with airlines not flying who would come here right now? The world is not safe, so tourism will be affected anyway",huhanahickey
covid_airlines.csv,08-05-20 3:11,1.25854E+18,Iranian Airline Linked to Revolutionary Guards Spread COVID in Middle East https://t.co/G1Sva7BlAh via @AmActionNews,commandtech
covid_airlines.csv,08-05-20 3:03,1.25853E+18,"Before Covid-19, Trump had promised Qatar Airways that they could come into the US market. When American were asked to come back, Qatar was Trump's choice. The secretary of state expressed his gratitude to them. My question Is why wasn't United the airline of choice? America 1st https://t.co/uPMA1mD6Uu",patmn67
covid_airlines.csv,08-05-20 3:02,1.25853E+18,"Fiji Airways will not be embarking on any international flights until the end of June, the airline has announced. This is due to the prolonged impact of the COVID-19 pandemic. #TimesNews #FijiNews #COVID19Fiji 

 https://t.co/JXDcko3tn2",fijitimes
covid_airlines.csv,08-05-20 3:00,1.25853E+18,People are asking me what I want for graduation and truthfully some airline gift cards would be amazing. That’s all I wanted to do post grad and COVID-19 kind of ruined that for right now 🥴😭,callm3_micky
covid_airlines.csv,08-05-20 2:57,1.25853E+18,"These are some of the industries are at risk due to Covid 19.
Railway
Airlines
Bars
Restaurants
Hotels 
High Street shops
Car manufacturers
Holiday resorts
#bbcqt",ChezDaCouva
covid_airlines.csv,08-05-20 2:56,1.25853E+18,"New post (COVID-19: Aviation Sector Loses N24b, Airlines May Not Survive Post-Pandemic – Sirika) has been published on StraightNews - https://t.co/QsmFxAU7nv https://t.co/shbfgATRRx",Straightnewsng
covid_airlines.csv,08-05-20 2:56,1.25853E+18,"New post (COVID-19: Aviation Sector Loses N24b, Airlines May Not Survive Post-Pandemic – Sirika) has been published on StraightNews - https://t.co/QsmFxAU7nv https://t.co/O2ObsPVnBA",Straightnewsng
covid_airlines.csv,08-05-20 2:56,1.25853E+18,"New post (COVID-19: Aviation Sector Loses N24b, Airlines May Not Survive Post-Pandemic – Sirika) has been published on StraightNews - https://t.co/QsmFxAU7nv https://t.co/kNFpGXX1CO",Straightnewsng
covid_airlines.csv,08-05-20 2:52,1.25853E+18,Iranian Airline Linked to Revolutionary Guards Spread COVID in Middle East https://t.co/w6Ayh4u4PC via @AmActionNews,fl85
covid_airlines.csv,08-05-20 2:46,1.25853E+18,I don't understand Buffett's statement on airlines. Maybe the world has changed but it definitely changed after 9/11 too. Airports increased security and people kept flying and I think we'll see the same thing happen again in response to COVID-19,Mr_Fobel
covid_airlines.csv,08-05-20 2:46,1.25853E+18,Fiji Airways has extended all international flight suspensions to the end of June. The airline also expects to reduce its July scheduled services as the COVID-19 crisis continues to decimate travel demand. #FijiAirways #COVID19 https://t.co/mulyzFh8Xg,IBIupdate
covid_airlines.csv,09-05-20 3:47,1.25891E+18,"Amtrak to demand passengers wear face coverings due to COVID-19
***FINALLY!  Where has Amtrak spokes person been when these 8 weeks of shut downs of airline traffic have been clarified BUT NOTHING FROM AMTRAK!!!!!! https://t.co/9jQ9NklCe3",FengShuiMiss
covid_airlines.csv,09-05-20 3:35,1.2589E+18,The international community had years of warning over the danger posed by Mahan Air. COVID is only the latest weapon delivered by this airline. https://t.co/bzaI4EkGoc,Norman_Roule
covid_airlines.csv,09-05-20 3:30,1.2589E+18,Are Airline Cabin Changes Needed For COVID-19 Protection? | Aviation Week Network https://t.co/JuEGYhohaH,Carlosav8r
covid_airlines.csv,09-05-20 3:22,1.2589E+18,Kenya contracts 12 airlines to keep horticulture exports afloat during covid-19 pandemic https://t.co/KaM0URBmLz,AltAfricaNews
covid_airlines.csv,09-05-20 3:09,1.2589E+18,"Chinese airlines have their noses pointed towards the sky. American airlines continue on a crash course into lost revenues &amp; slashed jobs. 🇨🇳🛫🇺🇸💥 

#Covid_19 #COVID #airlines #travel #American #Chinese https://t.co/MATMD0Dsgh https://t.co/Yz1eSbdi0F",CeejSwan
covid_airlines.csv,09-05-20 3:03,1.2589E+18,Kenya contracts 12 airlines to keep horticulture exports afloat during covid-19 pandemic https://t.co/mGrVOqNamp,AdesinaIi
