Source.Name,Datetime,Tweet Id,Text,Username
tourism_healthcare.csv,02-05-20 9:39,1.25646E+18,"@mike_michael11 @OppressedWorjk @NickCowern @kristine_kenyon A lot of tourism, which will be struggling right now. A lot of domestic small businesses. China is an investor in NZ. There are a lot of cattle and sheep farms in New Zealand, great produce and good healthcare.  There is a good contingent with retired who give a lot back.",lkng67az1
tourism_healthcare.csv,04-05-20 3:51,1.2571E+18,"@LewisUngit @jamillahhhh @buzzkill3171 @anneapplebaum @gtconway3d The death rate from this pandemic is more indicative of the timing of social distancing measures put in place than the healthcare system. Vietnam has few deaths per capita, Sweden's is high. 

Although there is medical tourism to the US, there are better healthcare systems",bruce_
tourism_healthcare.csv,03-05-20 23:46,1.25703E+18,"https://t.co/44XnAeClam, Medical Tourism Agent Course, Medical Tourism Facilitator Course, Section Page News - Modern Healthcare May 03, 2020 at 09:39PMFaced with 20,000 dead, care homes seek shield from lawsuits https://t.co/MncG6VoIFC",MedAgentAcademy
tourism_healthcare.csv,03-05-20 22:04,1.25701E+18,"@alasaarela Agree. In this case, we have to close the Swedish border properly (healthcare professionals) &amp; in practice stop travel and tourism for a very long time. Travel and tourism contribute to GDP quite a bit, but we probably can somehow manage? But will this then last 2, 5 or 15 years?",MKorja
tourism_healthcare.csv,03-05-20 19:47,1.25697E+18,"why does sarscov2 hit countries differently?  a complex mix of local climate, tourism, average age, genetics, obesity and general healthcare monitoring complicate the best approach to get grip on covid19. https://t.co/V5D7jG9s3N",we_ever_evolve
tourism_healthcare.csv,03-05-20 18:20,1.25695E+18,"..instead of being cautious, America will become a No Man's Land. Tourism will come to an absolute halt, businesses will die completely, our cemeteries will be afforded to only the elite and healthcare? Who cares. You live, you die. Do I need proof? They are already saying it.
2/ https://t.co/3SiiPyCZi9",karmakkaze
tourism_healthcare.csv,03-05-20 17:46,1.25694E+18,"https://t.co/kRAnjLBuxe, Medical Tourism Agent Course, Medical Tourism Facilitator Course, Section Page News - Modern Healthcare May 03, 2020 at 04:39PMIn a time of COVID-19, 'Obamacare' still part of the action https://t.co/tj3sseJFic",MedAgentAcademy
tourism_healthcare.csv,03-05-20 17:37,1.25694E+18,"@TheEllenShow @venmo I'm a charter fisherman on a tiny island (u'd luv it) in N.FL. Summer tourism pays my bills &amp; we rec'd 0 govt $. The #venmo would help tons! When income returns, the $250 will pay for my charity's 501c3 status: vacation homes 4 healthcare heroes. TY! ♥️u! VIF:@kristanicolemiller",captain_krista
tourism_healthcare.csv,03-05-20 17:15,1.25694E+18,"Working industry 24*7 in COVID 19 is:
Energy, Telecommunication, IT, FMCG, Pharma, Banks, Healthcare, Media, Chemicals, NBFC 
Working at low capacity is: Metal. 
Non-working IS: Textile, jewellery, diamond, travel n Tourism, hotels, Insurance, Realty, Infra, Capital goods (4/15)",RavindraDholaki
tourism_healthcare.csv,03-05-20 17:15,1.25694E+18,"Industry: Auto, Airline, Banks, Capital Goods, Cement, Chemicals (Speciality Chemicals), Communication, Energy, FMCG, Healthcare, Hotel, Infra, Insurance, IT, Jewellery, Media, Metal, NBFC, Pharma, Realty, Textile, travel n Tourism. (3/15)",RavindraDholaki
tourism_healthcare.csv,03-05-20 15:13,1.2569E+18,"@AC360 @kpjpsp I was living in Toronto during SARS 2003. the US isn't ready for what comes next. the PTSD suffered by healthcare workers in 2003 was still there and some people 10 years later. Economically, the loss of tourism hit Toronto's economy hard.",BregmanPs
tourism_healthcare.csv,03-05-20 14:57,1.2569E+18,"Hello!... 

Struggling with too many assignments and probably need a writer? Hire us for:
✔ Tourism 
✔Maths
✔ Assignment &amp; homework help
✔ Reviews and summary
✔ Sociology help
✔ Healthcare and nursing research 
✔ History
✔ Online class help
Dm us @expertwriters04",expertwriter919
tourism_healthcare.csv,03-05-20 14:21,1.25689E+18,"Hello!... 

Struggling with too many assignments and probably need a writer? Hire us for:
✔ Tourism 
✔Maths
✔ Assignment &amp; homework help
✔ Reviews and summary
✔ Sociology help
✔ Healthcare and nursing research 
✔ History
✔ Online class help
Email:expertwriters65@gmail.com",expertwriter919
tourism_healthcare.csv,03-05-20 12:59,1.25687E+18,"@William_Ukpe @FS_Yusuf_ @ayemojubar Fixing something is harder than buying it 

So instead of fixing education we loot and buy it abroad 

Healthcare we loot&amp;med tourism becomes an in thing

Potholes we buy jeep, aviation we buy jets 

Rinse&amp; repeat 

Covid is a bastard as it temporarily halts the usual",parrticulars
tourism_healthcare.csv,03-05-20 12:53,1.25687E+18,"Tourism may provide more jobs but until you can provide proper mass healthcare, you can’t reopen tourism to areas with GCQ.. You’re bringing new patient zeros in.",canikeepyou21
tourism_healthcare.csv,03-05-20 12:40,1.25687E+18,"The Best Campsite in Every State https://t.co/CTT0DCwW57 

#bigdata 
#healthCare #WHO

#travel #Tourism 
#nature #France #Spain #Sweden #USA #UK 
#Linux #FRENCHtech 
#Celebrity #model #actress #movies #pop #fashion 
#EU #Brasil #Canada",chidambara09
tourism_healthcare.csv,03-05-20 10:23,1.25683E+18,"@ushamcfarling @statnews Hi Usha. I’m working with the Philippine Department of Tourism to produce a tribute to the Pinoy healthcare workers fighting COVID-19 globally. 

If youd like to help us produce our message of solidarity, we‘re requesting permission to feature your article in our video. Salamat!",TobyWanJabroni
tourism_healthcare.csv,03-05-20 9:58,1.25683E+18,"@AdisaOludare @FredtheeM @nmanigeria @MayowaKolade @Chikwe_I @segalink @DrCOmole @DrJoeAbah A good healthcare sector naturally follows a strong economy. You can never have good health care in isolation.

If it was a SMALL super facility to serve the few rich in Nigeria and for medical tourism, it would have been possible.

The client volume would have sustained it.",DrFeruke
tourism_healthcare.csv,03-05-20 7:42,1.25679E+18,@ShivamSethi01 @VertigoWarrior @LostTemple7 @punarutthana @balbirpunj @davidfrawleyved @sanjeevsanyal @authoramish @krithikasivasw @Sangram_Sanjeet @Raghuna60111601 @TVMohandasPai Can't agree more. if v promote dozens of great work v can do wonders. tourism offers millions of jobs. @TVMohandasPai v lack vision and resolve. Same in healthcare. In 3 yrs these 2 can solve unempmt problem. @PMOIndia. first stop white marble vs others negative msging. Get real,benedict9
tourism_healthcare.csv,03-05-20 6:32,1.25677E+18,"Centre and state govts have to create more opportunities in agriculture , fisheries , cattle rearing , tourism ,healthcare , pharmaceuticals , software , information technology and small scale enterprises",baburaphel
tourism_healthcare.csv,05-05-20 2:46,1.25744E+18,"https://t.co/tJlVWJn2bE, Medical Tourism Agent Course, Medical Tourism Facilitator Course, Section Page News - Modern Healthcare May 05, 2020 at 01:09AMTesting, PPE limitations slow restart of deferred care https://t.co/33LTFuVE0G",MedAgentAcademy
tourism_healthcare.csv,05-05-20 2:46,1.25744E+18,"https://t.co/ijCLA3436k, Medical Tourism Agent Course, Medical Tourism Facilitator Course, Section Page News - Modern Healthcare May 05, 2020 at 12:09AMHundreds of Wash. healthcare workers sickened by coronavirus https://t.co/P9RNpzFIEf",MedAgentAcademy
tourism_healthcare.csv,05-05-20 0:57,1.25741E+18,"💡 Did you know?
Travel &amp; Tourism is a vital income generator for local communities across the world. In many countries, it improves the quality of life for their people, providing livelihoods, education and better healthcare. ✅ #TravelTomorrow #staysafe #kalash https://t.co/WZkJEKWvyZ",TrangoAdventure
tourism_healthcare.csv,05-05-20 0:53,1.25741E+18,"@RTKDEA @BernieSanders Nope that is correct. The US isn't even in the top 10 medical tourism destinations in the world. Most-favoured nation clause is part of the WTO and implies equal treatment of trading partners, nothing to do with healthcare. The US does not subsidize anything for other countries.",69_footballguy
tourism_healthcare.csv,05-05-20 0:26,1.25741E+18,"""Bilinguals are in demand in countless fields including retail, transportation, tourism, administration, secretarial, public relations, marketing and sales, banking, healthcare, translation, law and education"" #amlieithog #multilingual
https://t.co/nGwZcxL9pK",AlmaenegYDH
tourism_healthcare.csv,04-05-20 23:46,1.2574E+18,"https://t.co/QYy2hmwxCw, Medical Tourism Agent Course, Medical Tourism Facilitator Course, Section Page News - Modern Healthcare May 04, 2020 at 10:09PMHundreds of WA healthcare workers sickened by coronavirus https://t.co/q617y0GcSy",MedAgentAcademy
tourism_healthcare.csv,04-05-20 23:01,1.25738E+18,".@usfsp Anthropology Professor Heather O’Leary is co-conducting a study to uncover the true cost of Florida’s red tide - analyzing the effects on tourism, seafood, and industries where impacts are less visible, such as healthcare and construction.

➡️  https://t.co/1vbIiNV1zs https://t.co/7vVrazdQYO",USouthFlorida
tourism_healthcare.csv,04-05-20 22:12,1.25737E+18,"This #nttw20, we're honoring #IndyROSEAward winners and nominees - the faces of #LoveIndy tourism. 

Baba Diop + @IndyGo know that public transit is essential for other frontline workers &amp; healthcare professionals.

Discover how you can celebrate Baba &amp; other tourism partners ⬇️ https://t.co/r1WqUEjHAt",VisitIndy
tourism_healthcare.csv,04-05-20 21:13,1.25736E+18,"Kashmir has returned to normalcy

Music to Pakistan and Pakistani Indians, and

Hell for those who want to make Kashmir
a paradise of advancements in
human welfare-education-healthcare
environment friendly industrial revolution-tourism!!!

Wonder whose heart won't bleed!!! https://t.co/TKZSI9g1sb",MaheshB101
tourism_healthcare.csv,04-05-20 20:47,1.25735E+18,"@enricomolinari @nodexl @marc_smith @smr_foundation @wef @antibooking @accio_cat @arlenenewbigg @TurismeTic @metoscm @dqserv @microsoftsql @LoriMoreno @dutch_travel @travel_edadfae @TravellerItalia @NutritiousMind @minambienteIT @AmandaRay02 @TACHOUHONER @alcgroup @efipm Top 10 TRAVELTECH 
influencers  via  NODEXL 
@nodexl 

&amp; congratulations
Mr eNRiCo moLinARi

#bigdata 
#Traveller 
#Travel #Tourism 
#healthCare #WHO

#AI #IOT #DiGiTAL #Twitter 
#USA #canada #london #Australia #japan #swiss 
#France #UK #Linux #apple #FRENCHtech
#DATASCiENCE🍁",chidambara09
tourism_healthcare.csv,04-05-20 19:58,1.25734E+18,"@DaveyDonn Having gone to new Zealand end of January/start of February this year on possibly the last trip EVER, it's surrounded by nothing, doesn't have two parts to it controlled by two countries &amp; has free Healthcare for all. Not really comparable. Rely on tourism heavily so will be",jdscrubs27
tourism_healthcare.csv,04-05-20 18:25,1.25732E+18,"Did you know❓
Travel &amp; Tourism is a vital income generator for local communities across the world. 

In many countries, it improves the quality of life for their people, providing livelihoods, education and better healthcare. #MondayMotivation ✅ 🙌

📷: @OlPejeta https://t.co/kkSgzmV0JR",WTTC
tourism_healthcare.csv,04-05-20 18:00,1.25731E+18,"https://t.co/Hrggqo9PLr RT @GlobalPress: From tourism in Nepal to healthcare in Zimbabwe, impacts of the #coronavirus are being seen from every corner of th… https://t.co/yvF7tasvfJ",sbmahapatra1
tourism_healthcare.csv,04-05-20 18:00,1.25731E+18,"From tourism in Nepal to healthcare in Zimbabwe, impacts of the #coronavirus are being seen from every corner of the globe – and @GlobalPress reporters are there to cover it. Join Global Press reporters as they discuss how they are navigating the pandemic: https://t.co/NIYvFgrmb4 https://t.co/MkN4ikIv6z",GlobalPress
tourism_healthcare.csv,04-05-20 17:31,1.2573E+18,"@RoKhanna They can sign up for Obamacare right now

We have major concerns with m4A, but you refuse to listen to constructive criticism. 

I have a rare illness and a medical tourism fanatic. Know a lot about different healthcare systems, and m4A is highly problematic.",melisianyc
tourism_healthcare.csv,04-05-20 17:05,1.2573E+18,"@NotaBeneGlobal Very true. This piece speaks to the elite. We are also seeing those looking for less densely populated cities, with excellent healthcare and space, only time will tell how tourism is affected. #trianglerealestate",MyNCHomes
tourism_healthcare.csv,04-05-20 16:35,1.25729E+18,"@GeddingsDale @ScottPresler @AbateVan @realDonaldTrump @CNN @MSNBC Yeah, that's the sign of a good healthcare system, rich people can get the best care in the US?! Medical tourism depends on the procedure. The best heart surgeon is an Indian doctor, and the only reason why Jagger was treated in the US is maybe because he lives there?",PimPGA
tourism_healthcare.csv,04-05-20 15:25,1.25727E+18,"@bucketheidista @RejoinersRus @JJHTweets Poorer diet = Brexit trade deals diet

No free healthcare = overwhelmed healthcare

WW1 troop movements = school/tourism restrictions lifted

Not saying there’s a similarity of circumstances but…",AJS71
tourism_healthcare.csv,04-05-20 12:31,1.25723E+18,"#chatbot in less than 20min for your #business 
Check it:- https://t.co/QQGvTsQPjT

#smallbusiness #SmallStreamerCommunity #marketingstrategy #marketing #DigitalMarketing #startups #Sales #leads #Online #insurance #realestate #healthcare #media #texting #hotel #travel #Tourism",naveenst7
tourism_healthcare.csv,04-05-20 11:02,1.2572E+18,"Longdom Conferences is organizing webinar on Healthcare and Medical Tourism which is going to be held on July 23, 2020, Dubai.
#medicaltourism #HealthcareHeroes #healthcareworkers #womenshealth https://t.co/kp2A89J7fQ",Medical35654116
tourism_healthcare.csv,04-05-20 8:46,1.25717E+18,"Healthcare Economist, https://t.co/n5GqcZohXN, Medical Tourism Agent Course, Medical Tourism Facilitator Course May 04, 2020 at 06:56AMDoes social distancing matter? https://t.co/waoXOHEUfh",MedAgentAcademy
tourism_healthcare.csv,04-05-20 8:17,1.25716E+18,"yo pinas ang akin lang naman...
this govt wont hesitate to deduct health budget 
and add budget for military and tourism (KAWALING MILLIONES WHATS GOOD?)
tas u would require peeps to pay philhealth tas pag late penalty? like... isnt healthcare supposed to be free?",JinuHoonMinKang
tourism_healthcare.csv,06-05-20 2:46,1.2578E+18,"https://t.co/ayr25iEqEp, Medical Tourism Agent Course, Medical Tourism Facilitator Course, Section Page News - Modern Healthcare May 06, 2020 at 12:12AMColorado tables public option bill thanks to COVID-19 https://t.co/0rfkKvbPPW",MedAgentAcademy
tourism_healthcare.csv,06-05-20 2:46,1.2578E+18,"https://t.co/gmVgqZtZYZ, Medical Tourism Agent Course, Medical Tourism Facilitator Course, Section Page News - Modern Healthcare May 06, 2020 at 12:12AMHoag sues Providence to dissolve affiliation https://t.co/Em2Nx8ZJOA",MedAgentAcademy
tourism_healthcare.csv,06-05-20 2:46,1.2578E+18,"https://t.co/YCpsWhBFQT, Medical Tourism Agent Course, Medical Tourism Facilitator Course, Section Page News - Modern Healthcare May 06, 2020 at 12:12AMHealth Care Service Corp. names new CEO https://t.co/xg5jgqbhVt",MedAgentAcademy
tourism_healthcare.csv,06-05-20 2:46,1.2578E+18,"https://t.co/I7q4vVPqcy, Medical Tourism Agent Course, Medical Tourism Facilitator Course, Section Page News - Modern Healthcare May 06, 2020 at 12:12AMStates with few virus cases get big share of relief aid https://t.co/cu60Im1v3o",MedAgentAcademy
tourism_healthcare.csv,06-05-20 2:40,1.2578E+18,"@notacunningplan @DaphneHunter19 @LDNYoungLabour In all the times I have heard British people claim to want to 'free' Northern Ireland. Never have I seen them talk about investing in infrastructure, education and healthcare. Nothing about boosting tourism. Just stuck in a 1970s time bubble. Integrated schools? Nah, revolution!",AntacsB
tourism_healthcare.csv,06-05-20 1:48,1.25779E+18,"@ElizabethElliot @SardinhaElena @bessbell I'm not boasting. 
At the end of the day western countries have got a much higher death toll because of poor diet and lifestyle. Yes tourism is a factor, as is the fact we got the deadlier C strain.
In UK most people abuse their bodies because healthcare is free.",Tom0560
tourism_healthcare.csv,06-05-20 1:45,1.25779E+18,"Great news for #Scottsdale small biz owners! The Scottsdale IDA is providing grants up to $5k for qualifying local businesses in tourism, food &amp; beverage, &amp; healthcare impacted by COVID-19. Apply thru May 12 at https://t.co/DlAyLQgUZP https://t.co/bqzTAisShh",ExpScottsdale
tourism_healthcare.csv,06-05-20 1:17,1.25778E+18,"⁦@PMOIndia⁩ ⁦@DrSJaishankar⁩ We need to rapidly raise our global ranking of Quality and Availability of health care facilities! This will additionally aid Healthcare Outsourcing (wrongly called as “medical tourism”).
⁦@shobanakamineni⁩  https://t.co/i7rZR81Me9",profitechconsu1
tourism_healthcare.csv,06-05-20 0:08,1.25776E+18,"Travel &amp; Tourism is a vital income generator for local communities across the world. In many countries, it improves the quality of life for their people, providing livelihoods, education and better healthcare. ✅ 
#VisitUganda #kampalacitytour #Kampala #ugandaVsSouthAfrica https://t.co/j8cJgmOI9H",NungiSafaris
tourism_healthcare.csv,05-05-20 23:46,1.25776E+18,"https://t.co/6TPC0SmTn4, Medical Tourism Agent Course, Medical Tourism Facilitator Course, Section Page News - Modern Healthcare May 05, 2020 at 10:12PMNYC Health &amp; Hospitals secures nearly $13M for frontline workers https://t.co/EdOcM5KqpZ",MedAgentAcademy
tourism_healthcare.csv,05-05-20 23:46,1.25776E+18,"@HKigwangalla For the sacrifices the government, doctors and other healthcare workers are making!(And I appreciate and value their efforts.) Ask yourself, Is this really enough to make sure other nations consider us as a safe destination for tourism?",smakundi17
tourism_healthcare.csv,05-05-20 22:53,1.25775E+18,"This Online #WineTasting Includes a One-on-one Cooking Session With a #Michelin-starred Chef
https://t.co/Y4TuMpwRLn 

#bigdata 
#chef 
#Women  
#travel #tourism 
#healthCare #WHO

#USA☯️ #canada #london #Australia #japan #France #UK 
#WiNES #Cooking #session 
#Linux #FRENCHtech",chidambara09
tourism_healthcare.csv,05-05-20 21:25,1.25772E+18,"Country Tourism % of GDP (Indirect dependence will be 1.5-2x higher), Hope these countries find a way. 
INDIA blessed to be independent in several areas of Food, Healthcare &amp; Manufacturing. # Energy &amp; Electronics long road to reduce imports @NITIAayog https://t.co/UxuZBYsSao",VGoenka82
